code,type
8438,52
8439,70
8440,68
8441,31
8441,70
8441,60
8441,65
8442,22
8442,70
8442,83
8442,71
8442,74
8442,28
8442,44
8442,19
8444,13
8444,12
8445,57
8445,59
8446,22
8446,71
8446,7
8446,29
8446,28
8447,22
8447,67
8447,65
8447,34
8448,5
8448,10
8448,53
8449,64
8449,5
8449,53
8449,49
8450,5
8450,83
8451,83
8451,74
8451,28
8451,38
8451,59
8452,83
8452,22
8452,64
8452,74
8453,3
8453,59
8454,65
8454,50
8455,59
8455,2
8456,79
8456,59
8456,2
8457,5
8458,70
8458,74
8459,16
8460,70
8460,39
8460,19
8461,5
8461,10
8462,83
8462,74
8463,22
8463,7
8463,28
8464,22
8464,70
8464,83
8464,71
8465,28
8465,44
8466,64
8466,51
8467,70
8467,38
8468,47
8468,67
8468,3
8468,52
8469,61
8470,83
8470,7
8470,62
8471,6
8471,70
8471,74
8471,44
8472,5
8472,10
8472,53
8473,73
8474,83
8474,65
8474,63
8474,49
8475,83
8475,78
8475,5
8475,53
8475,49
8476,83
8476,22
8476,64
8476,74
8477,83
8477,74
8477,60
8477,7
8477,28
8478,70
8478,5
8479,6
8479,70
8479,23
8479,50
8480,83
8481,83
8481,7
8481,3
8482,47
8482,36
8482,43
8483,83
8483,74
8483,28
8483,59
8484,70
8485,70
8485,60
8485,7
8485,62
8486,17
8486,83
8486,74
8486,76
8487,70
8488,83
8488,6
8488,23
8488,65
8489,70
8489,64
8489,83
8489,55
8490,70
8490,74
8490,60
8491,83
8491,70
8491,60
8491,7
8491,51
8491,3
8492,5
8492,83
8492,71
8492,65
8493,22
8493,83
8493,71
8493,79
8493,38
8493,3
8493,49
8493,59
8494,48
8494,67
8494,73
8495,22
8495,60
8495,28
8495,3
8496,22
8496,64
8497,83
8497,74
8497,54
8497,65
8497,32
8498,22
8498,64
8499,68
8499,70
8499,48
8499,64
8499,73
8500,16
8500,5
8500,50
8501,23
8501,64
8501,71
8501,60
8501,18
8502,57
8502,27
8502,83
8502,59
8503,83
8503,17
8503,23
8503,71
8504,74
8505,68
8505,47
8506,26
8506,70
8507,48
8507,58
8508,83
8508,28
8508,3
8509,63
8509,49
8510,22
8510,83
8510,74
8510,76
8510,19
8511,70
8511,39
8514,65
8514,11
8514,66
8514,59
8515,83
8515,74
8515,54
8515,65
8515,44
8515,32
8516,70
8516,83
8516,52
8517,47
8517,54
8517,56
8518,51
8519,74
8520,70
8521,70
8521,73
8522,83
8522,3
8523,31
8523,67
8523,73
8523,45
8523,3
8524,64
8524,83
8525,70
8525,74
8526,74
8526,7
8526,76
8527,16
8527,5
8527,50
8528,68
8528,6
8529,22
8529,83
8529,80
8530,83
8530,71
8530,79
8530,19
8531,31
8531,70
8531,82
8532,64
8532,83
8532,3
8532,52
8533,47
8533,17
8533,83
8535,59
8535,2
8536,22
8536,70
8537,70
8537,28
8537,79
8537,80
8538,83
8538,70
8538,60
8538,7
8539,73
8539,45
8540,83
8540,70
8540,60
8540,7
8541,54
8541,37
8541,73
8542,70
8542,64
8542,83
8542,71
8542,74
8543,70
8543,83
8543,74
8544,17
8544,28
8544,18
8544,32
8545,6
8545,61
8546,70
8548,65
8549,83
8549,51
8549,38
8549,3
8550,31
8550,70
8550,74
8551,68
8552,8
8552,15
8553,48
8553,74
8554,70
8554,83
8554,74
8555,24
8555,12
8555,59
8556,70
8556,83
8556,74
8557,64
8558,83
8558,25
8558,28
8558,11
8558,79
8558,59
8559,70
8559,64
8560,22
8560,83
8560,71
8560,60
8560,3
8561,6
8561,70
8561,63
8562,6
8562,71
8563,84
8563,83
8564,6
8564,70
8564,16
8564,23
8564,83
8564,69
8565,70
8565,74
8565,9
8565,73
8566,17
8566,70
8567,76
8568,31
8568,70
8568,67
8568,83
8568,7
8568,73
8569,68
8570,5
8570,61
8571,70
8571,23
8571,69
8571,50
8572,31
8572,73
8573,57
8573,59
8574,23
8575,83
8576,5
8576,10
8577,83
8577,3
8578,5
8578,65
8579,83
8579,22
8579,18
8580,73
8580,15
8581,70
8581,2
8582,83
8582,71
8582,74
8582,60
8582,65
8582,28
8582,59
8583,83
8583,74
8583,28
8583,59
8584,68
8584,6
8585,64
8585,74
8585,60
8585,45
8586,51
8587,57
8587,59
8588,68
8589,48
8589,9
8589,3
8590,64
8590,83
8590,74
8591,83
8591,70
8591,45
8592,57
8592,59
8593,54
8594,57
8594,59
8595,16
8596,22
8596,71
8596,74
8596,60
8596,76
8596,49
8597,70
8597,83
8598,31
8598,70
8598,74
8598,60
8598,79
8599,5
8599,14
8599,33
8599,50
8600,83
8600,59
8601,74
8601,28
8601,38
8601,59
8602,70
8602,43
8603,5
8603,60
8603,65
8604,83
8604,22
8604,71
8604,79
8605,83
8605,74
8605,28
8605,38
8605,59
8606,70
8606,74
8606,76
8607,54
8608,3
8609,83
8609,22
8609,74
8609,60
8609,28
8610,74
8611,22
8611,83
8611,71
8611,74
8612,68
8612,16
8612,74
8612,65
8612,50
8613,81
8613,79
8613,59
8614,22
8614,71
8614,74
8614,32
8615,67
8615,73
8615,15
8616,6
8616,16
8616,5
8617,43
8618,38
8619,60
8620,70
8620,73
8621,74
8621,50
8622,79
8622,49
8623,70
8623,59
8623,2
8624,70
8624,45
8625,22
8626,66
8626,19
8626,59
8627,64
8627,73
8627,69
8627,45
8627,15
8628,68
8629,83
8629,74
8629,28
8629,38
8629,59
8630,68
8630,26
8630,17
8631,20
8631,28
8631,59
8632,26
8632,16
8633,70
8634,70
8634,83
8634,3
8635,83
8635,74
8635,50
8636,83
8636,74
8636,28
8636,38
8636,59
8637,6
8637,70
8637,16
8637,23
8638,67
8639,47
8639,17
8639,83
8640,5
8640,10
8640,53
8641,83
8641,14
8641,69
8642,70
8642,44
8643,83
8643,74
8643,28
8643,38
8644,70
8644,5
8644,14
8644,69
8645,70
8645,74
8645,51
8646,70
8646,74
8646,60
8646,65
8647,83
8647,22
8647,74
8648,83
8648,47
8648,74
8649,83
8649,5
8649,71
8650,70
8650,21
8650,64
8650,51
8651,83
8651,74
8651,28
8651,38
8651,59
8652,17
8652,79
8653,23
8653,83
8654,23
8654,83
8655,17
8655,64
8655,84
8655,83
8656,22
8656,57
8656,74
8656,28
8657,79
8657,59
8657,2
8658,84
8658,76
8658,18
8659,31
8659,67
8660,83
8660,25
8660,28
8660,11
8660,79
8660,59
8661,22
8661,83
8661,71
8661,74
8662,83
8662,70
8662,21
8662,60
8663,83
8663,74
8663,54
8663,65
8663,32
8664,83
8664,71
8664,74
8664,60
8664,65
8664,28
8664,59
8665,5
8665,3
8665,52
8666,65
8667,83
8667,70
8667,74
8668,25
8668,83
8668,28
8668,11
8668,79
8668,59
8669,70
8669,83
8669,74
8670,35
8670,70
8670,38
8671,22
8671,71
8671,79
8671,18
8672,70
8672,16
8672,74
8672,28
8672,59
8673,68
8673,31
8673,5
8673,40
8673,82
8673,41
8673,19
8674,22
8674,70
8674,74
8674,65
8675,68
8675,76
8676,5
8676,82
8677,48
8677,67
8677,74
8677,73
8678,21
8678,60
8678,28
8679,59
8679,2
8680,70
8680,48
8680,34
8680,73
8681,49
8682,70
8682,64
8682,83
8682,71
8682,74
8683,83
8684,70
8684,64
8684,74
8685,3
8685,42
8686,6
8686,16
8686,23
8687,68
8687,16
8688,83
8688,74
8689,70
8689,74
8690,50
8691,83
8691,6
8691,28
8691,44
8692,70
8692,21
8692,3
8693,70
8693,3
8694,83
8694,68
8694,17
8694,16
8695,17
8695,16
8695,76
8696,59
8696,2
8697,71
8697,29
8697,45
8697,3
8698,70
8699,70
8699,83
8699,74
8699,54
8699,65
8699,44
8699,32
8700,8
8700,81
8700,61
8701,70
8701,16
8701,74
8701,60
8702,70
8702,64
8702,83
8702,74
8703,6
8703,8
8703,63
8704,10
8705,81
8705,59
8706,83
8706,71
8706,74
8706,60
8706,65
8706,28
8706,59
8707,22
8707,74
8707,60
8707,82
8707,80
8707,3
8707,52
8708,70
8708,67
8708,34
8709,17
8709,70
8710,64
8710,83
8711,70
8711,7
8711,54
8712,17
8712,74
8713,64
8714,5
8714,10
8714,53
8715,68
8716,68
8717,83
8717,28
8717,11
8717,79
8717,59
8718,70
8718,21
8718,74
8719,68
8719,69
8720,74
8720,7
8720,65
8721,64
8721,83
8722,83
8722,22
8722,64
8722,74
8723,35
8723,48
8723,40
8724,83
8724,74
8724,28
8724,59
8725,35
8725,48
8725,40
8726,83
8726,74
8726,28
8726,38
8726,59
8727,83
8727,74
8727,28
8727,38
8727,59
8728,83
8728,71
8728,74
8728,50
8729,83
8729,70
8730,83
8730,22
8730,64
8730,74
8731,31
8731,64
8732,83
8732,22
8732,64
8732,74
8733,68
8734,70
8734,74
8735,5
8735,10
8735,53
8736,70
8736,83
8736,74
8737,26
8737,31
8738,31
8738,70
8738,80
8739,65
8739,63
8739,59
8740,61
8740,12
8741,13
8741,81
8741,61
8741,59
8742,82
8742,66
8742,69
8742,59
8743,31
8743,70
8743,32
8744,5
8744,83
8745,5
8745,83
8746,22
8746,17
8746,70
8746,3
8747,70
8747,74
8748,5
8748,83
8748,74
8748,14
8748,50
8749,64
8749,74
8749,60
8750,59
8750,2
8751,10
8752,22
8752,83
8752,74
8752,28
8753,59
8753,2
8754,77
8754,81
8754,59
8755,71
8755,3
8755,52
8756,83
8756,5
8756,71
8756,74
8756,7
8757,10
8758,83
8758,68
8758,17
8758,16
8759,70
8759,45
8760,83
8760,5
8760,74
8760,14
8760,50
8761,23
8761,83
8762,47
8762,51
8762,32
8763,73
8763,76
8763,45
8763,15
8764,64
8765,74
8765,65
8766,10
8766,53
8767,70
8767,23
8767,82
8767,73
8768,73
8768,45
8769,70
8769,8
8769,9
8770,33
8770,56
8771,83
8771,74
8771,60
8771,7
8771,28
8772,68
8773,47
8773,58
8773,73
8773,45
8773,43
8774,83
8774,74
8774,60
8774,28
8775,64
8775,83
8775,56
8776,35
8776,21
8776,80
8777,3
8778,70
8778,33
8778,56
8780,47
8780,17
8780,48
8781,22
8781,70
8781,71
8781,74
8782,70
8782,74
8784,5
8784,33
8785,48
8785,51
8786,73
8787,68
8787,5
8787,76
8788,70
8789,70
8789,48
8789,10
8790,59
8791,22
8791,71
8791,74
8791,60
8792,51
8793,71
8794,65
8795,65
8796,3
8797,65
8798,65
8799,59
8800,65
8801,67
8801,7
8801,3
8802,83
8802,74
8802,65
8802,28
8802,32
8803,83
8803,74
8803,65
8803,28
8803,32
8804,70
8804,83
8804,74
8805,83
8806,5
8806,83
8806,74
8807,22
8807,64
8808,22
8808,64
8809,70
8809,73
8810,16
8810,83
8810,65
8811,70
8812,70
8812,67
8812,34
8813,74
8814,17
8814,70
8814,83
8815,23
8815,60
8815,3
8815,52
8815,59
8816,21
8816,64
8816,76
8817,74
8817,44
8818,83
8818,10
8818,53
8819,47
8819,51
8819,32
8820,70
8820,74
8820,7
8820,38
8820,73
8821,68
8821,9
8821,41
8822,81
8822,59
8823,47
8823,51
8824,47
8824,48
8824,51
8824,32
8825,70
8825,5
8825,33
8826,70
8826,53
8827,16
8827,5
8827,84
8827,3
8828,28
8828,18
8829,67
8829,64
8829,14
8829,65
8830,83
8830,71
8830,74
8830,65
8830,28
8830,32
8831,70
8832,81
8832,59
8833,59
8833,2
8834,59
8834,2
8835,48
8835,58
8836,70
8836,83
8837,22
8837,70
8837,83
8837,74
8837,7
8837,38
8838,59
8838,2
8839,70
8839,20
8840,70
8840,83
8840,74
8840,7
8840,38
8841,68
8841,8
8842,83
8842,19
8843,52
8844,16
8844,5
8845,3
8845,52
8845,50
8846,70
8846,81
8846,61
8846,59
8847,83
8847,60
8848,6
8848,70
8848,16
8848,23
8848,83
8849,83
8849,64
8849,28
8849,51
8849,3
8849,59
8850,16
8851,57
8851,27
8851,59
8852,57
8852,59
8853,68
8853,70
8853,48
8853,41
8854,26
8854,83
8855,68
8856,26
8856,31
8856,70
8856,83
8856,60
8857,26
8857,31
8857,70
8857,83
8857,60
8858,70
8858,83
8858,74
8858,28
8858,32
8859,48
8860,65
8861,22
8861,83
8861,44
8862,70
8862,16
8862,83
8862,74
8862,54
8862,65
8862,44
8862,32
8863,22
8863,74
8864,64
8864,79
8865,65
8866,68
8867,22
8867,71
8867,74
8867,7
8867,54
8867,34
8867,38
8867,80
8867,3
8867,42
8868,65
8869,68
8870,51
8871,64
8871,3
8871,52
8872,22
8872,74
8872,60
8872,65
8872,28
8872,32
8873,22
8873,70
8873,83
8873,74
8873,7
8873,38
8874,22
8874,64
8875,22
8875,64
8876,22
8876,70
8876,39
8876,83
8876,74
8876,7
8876,38
8877,70
8877,64
8877,71
8877,74
8878,22
8878,70
8878,83
8878,74
8878,7
8878,38
8879,65
8880,51
8880,61
8880,3
8880,59
8881,22
8881,70
8881,39
8881,83
8881,74
8881,7
8881,38
8882,83
8882,70
8882,16
8882,5
8882,32
8883,70
8883,55
8884,22
8884,70
8884,39
8884,83
8884,74
8884,7
8884,38
8885,83
8885,74
8885,28
8885,62
8886,73
8886,72
8887,5
8887,14
8887,79
8888,83
8888,47
8888,74
8889,6
8889,23
8889,65
8889,59
8890,83
8890,25
8890,28
8890,11
8890,79
8890,59
8891,22
8891,83
8891,42
8892,22
8892,74
8892,60
8892,50
8892,59
8893,17
8893,70
8893,48
8893,9
8894,22
8894,83
8894,71
8894,79
8894,38
8894,3
8894,49
8894,59
8895,51
8896,83
8897,57
8897,59
8898,25
8898,83
8898,28
8898,11
8898,79
8898,59
8899,67
8900,70
8900,18
8900,43
8901,68
8901,8
8901,65
8901,76
8901,19
8902,3
8902,52
8902,53
8903,5
8904,24
8904,13
8904,5
8904,12
8904,59
8905,11
8905,59
8906,70
8906,51
8907,6
8907,59
8908,22
8908,71
8908,3
8909,59
8909,2
8910,22
8910,60
8911,59
8911,2
8912,74
8912,7
8912,28
8912,76
8913,64
8914,65
8915,12
8915,59
8916,65
8916,59
8917,10
8918,71
8918,18
8919,5
8919,74
8919,20
8920,22
8920,70
8920,64
8920,83
8920,74
8920,7
8921,11
8921,59
8922,11
8922,59
8923,47
8923,17
8923,84
8923,73
8923,76
8924,83
8924,74
8925,8
8925,11
8925,79
8925,80
8925,59
8926,70
8926,53
8927,83
8927,31
8927,70
8927,16
8927,23
8927,74
8927,82
8928,70
8928,5
8928,83
8929,83
8929,6
8929,28
8929,44
8929,63
8929,50
8929,59
8930,70
8930,16
8930,83
8930,14
8931,70
8931,53
8932,22
8932,74
8932,60
8932,28
8933,22
8933,70
8933,74
8933,65
8934,83
8934,55
8935,17
8935,31
8935,70
8935,73
8936,48
8937,67
8937,7
8937,73
8938,5
8938,33
8939,47
8939,73
8940,70
8940,82
8940,3
8941,83
8941,52
8942,70
8943,83
8944,65
8944,53
8945,83
8945,65
8945,63
8945,49
8946,59
8947,79
8947,59
8947,2
8948,68
8948,71
8949,28
8949,3
8949,52
8950,83
8950,34
8951,6
8951,16
8951,44
8951,50
8952,83
8952,70
8952,64
8953,45
8953,15
8954,31
8954,70
8954,67
8954,73
8954,32
8955,54
8955,73
8956,43
8957,70
8957,43
8958,22
8958,64
8958,71
8958,74
8958,60
8958,65
8958,28
8958,49
8959,14
8959,33
8960,70
8961,5
8961,10
8961,53
8962,19
8963,78
8963,64
8963,71
8963,50
8964,68
8964,84
8964,83
8965,82
8965,61
8966,68
8966,17
8967,51
8967,3
8968,83
8968,70
8970,43
8971,83
8971,70
8971,74
8972,5
8972,10
8973,6
8973,16
8973,23
8973,5
8973,44
8973,79
8973,82
8973,53
8974,70
8974,74
8974,60
8975,3
8975,52
8976,65
8976,50
8977,54
8977,73
8977,36
8977,15
8978,65
8979,70
8979,74
8979,60
8979,28
8979,51
8980,31
8980,70
8980,83
8980,74
8980,28
8980,19
8981,26
8981,16
8981,83
8981,50
8982,83
8982,70
8982,39
8982,21
8983,83
8983,60
8983,28
8983,3
8984,83
8985,22
8985,70
8985,74
8985,69
8986,83
8986,74
8987,83
8987,71
8987,74
8987,32
8988,70
8988,16
8988,5
8989,70
8989,10
8990,70
8991,81
8991,61
8991,59
8992,22
8992,71
8992,74
8992,28
8992,79
8992,38
8992,50
8993,42
8994,71
8994,49
8995,70
8995,69
8996,5
8996,83
8997,70
8997,21
8998,47
8998,74
8998,45
8999,67
8999,83
8999,34
8999,12
9000,70
9000,43
9001,6
9001,64
9001,71
9002,70
9002,84
9003,21
9004,5
9004,83
9004,71
9004,3
9004,52
9005,70
9005,69
9005,42
9006,70
9006,74
9007,68
9007,6
9007,59
9008,22
9008,17
9008,71
9008,74
9008,60
9009,70
9009,64
9009,65
9010,17
9010,83
9010,59
9011,5
9011,74
9011,33
9012,47
9012,73
9013,68
9014,79
9015,5
9015,20
9015,50
9016,74
9016,60
9016,28
9016,43
9017,21
9017,74
9017,28
9017,32
9018,61
9018,12
9019,17
9019,74
9019,28
9020,6
9020,82
9021,70
9021,74
9022,64
9022,5
9022,83
9022,50
9023,6
9023,65
9023,63
9023,59
9024,74
9024,36
9025,64
9025,5
9025,83
9025,50
9026,83
9026,74
9026,60
9026,28
9027,64
9027,10
9028,70
9028,83
9028,3
9029,17
9029,70
9029,5
9029,65
9029,82
9029,63
9030,70
9030,48
9031,7
9031,51
9031,3
9032,83
9032,3
9033,70
9033,45
9034,70
9035,70
9035,16
9036,70
9036,42
9036,53
9036,49
9037,22
9037,70
9037,74
9037,9
9038,17
9038,70
9038,21
9038,83
9038,54
9039,60
9039,7
9039,38
9040,50
9040,15
9041,70
9041,37
9041,73
9041,18
9042,7
9042,28
9042,51
9042,62
9043,83
9043,7
9043,3
9044,70
9044,83
9044,74
9045,83
9045,7
9045,3
9046,83
9046,7
9046,3
9047,83
9047,64
9047,74
9048,70
9048,83
9048,74
9048,60
9049,83
9050,70
9050,74
9050,60
9051,83
9051,6
9051,71
9051,50
9053,59
9053,2
9054,83
9055,68
9055,17
9055,31
9056,83
9056,22
9056,7
9056,28
9056,3
9057,59
9058,73
9059,22
9059,83
9059,71
9059,60
9059,28
9059,3
9060,65
9061,63
9062,70
9062,51
9063,70
9063,23
9063,60
9063,3
9063,52
9063,50
9064,70
9064,21
9065,83
9065,65
9065,50
9066,78
9066,51
9067,12
9067,59
9068,5
9068,83
9069,16
9069,74
9069,50
9070,83
9070,70
9070,74
9071,83
9071,22
9072,68
9072,17
9072,76
9073,70
9073,83
9074,5
9074,33
9074,10
9074,53
9075,5
9075,83
9076,3
9076,52
9077,78
9077,5
9077,53
9078,22
9078,7
9078,28
9078,51
9078,34
9078,38
9079,68
9079,43
9080,70
9080,67
9080,34
9081,5
9081,83
9082,70
9082,83
9082,3
9082,49
9083,83
9083,74
9083,28
9083,38
9083,59
9084,48
9084,62
9086,83
9086,74
9086,28
9086,38
9086,59
9087,22
9087,70
9087,64
9087,83
9087,74
9087,60
9087,28
9087,76
9087,32
9088,83
9088,74
9088,50
9089,74
9089,28
9089,38
9089,59
9090,16
9091,6
9091,5
9091,59
9092,70
9093,31
9093,67
9093,82
9093,73
9093,3
9094,83
9094,74
9094,28
9094,38
9094,59
9095,83
9095,74
9095,28
9095,38
9095,59
9096,83
9096,74
9096,28
9096,38
9096,59
9097,47
9097,74
9098,68
9098,9
9099,10
9100,10
9100,53
9101,83
9101,23
9102,83
9102,74
9102,28
9102,38
9102,59
9103,83
9103,74
9103,28
9103,38
9103,59
9104,70
9105,10
9105,53
9107,29
9107,9
9108,83
9108,65
9108,28
9108,59
9109,83
9109,74
9109,28
9109,38
9109,59
9110,70
9110,14
9110,69
9111,70
9111,48
9111,73
9112,83
9112,22
9112,26
9112,28
9112,3
9112,10
9113,67
9113,71
9113,74
9114,60
9114,28
9114,3
9114,59
9115,22
9115,70
9115,76
9116,70
9116,8
9116,40
9116,41
9117,38
9117,42
9118,70
9118,51
9119,59
9120,74
9120,28
9121,59
9122,70
9122,64
9122,74
9123,47
9123,51
9123,32
9124,22
9124,83
9124,60
9124,7
9124,28
9124,3
9125,35
9125,21
9125,34
9125,38
9126,67
9126,73
9127,17
9127,48
9127,9
9127,76
9128,70
9128,83
9128,74
9129,64
9130,17
9130,70
9131,17
9131,70
9131,64
9131,74
9131,14
9132,47
9132,74
9132,44
9133,68
9134,70
9134,62
9136,28
9136,79
9136,45
9136,59
9136,2
9137,83
9137,7
9137,54
9138,83
9138,7
9138,28
9139,22
9139,74
9139,28
9139,51
9139,38
9140,64
9141,70
9141,83
9141,74
9142,83
9142,74
9142,60
9143,31
9143,67
9143,42
9144,70
9144,83
9144,74
9145,83
9146,70
9146,83
9146,74
9147,83
9147,74
9147,60
9147,7
9147,28
9148,12
9148,59
9149,81
9149,59
9150,70
9150,60
9150,45
9150,62
9151,70
9151,67
9151,34
9151,76
9151,45
9152,22
9152,31
9152,70
9152,82
9153,83
9153,74
9153,28
9153,59
9154,68
9155,60
9155,51
9155,3
9156,31
9156,70
9157,77
9157,59
9158,70
9158,9
9158,73
9159,70
9159,83
9159,73
9159,15
9160,14
9160,69
9161,52
9162,83
9162,47
9162,17
9163,83
9163,74
9163,28
9163,38
9163,59
9164,74
9165,22
9165,64
9165,74
9165,65
9165,28
9166,60
9166,54
9166,73
9167,70
9167,73
9168,65
9168,59
9169,67
9169,14
9170,70
9171,53
9172,83
9172,14
9172,69
9173,68
9174,74
9174,60
9174,28
9175,70
9175,59
9175,2
9176,70
9176,83
9176,44
9176,59
9177,22
9177,44
9177,59
9178,70
9178,64
9178,60
9178,44
9179,16
9179,64
9179,5
9179,83
9179,74
9180,70
9180,59
9180,2
9181,5
9181,83
9181,10
9182,16
9182,64
9182,44
9183,47
9184,22
9184,58
9184,74
9184,60
9185,64
9185,18
9186,83
9186,74
9187,70
9187,16
9187,65
9188,81
9188,30
9188,59
9189,23
9189,82
9189,61
9189,3
9189,52
9189,59
9190,3
9191,70
9192,74
9192,28
9192,38
9192,59
9193,70
9193,67
9193,40
9194,47
9194,48
9195,17
9195,71
9196,6
9196,59
9197,68
9197,70
9198,74
9199,70
9200,23
9200,74
9201,22
9201,70
9201,74
9201,60
9201,7
9201,51
9201,3
9202,70
9202,20
9204,68
9204,31
9204,67
9204,74
9204,9
9205,83
9205,28
9205,44
9206,79
9206,18
9206,43
9207,83
9207,18
9207,43
9208,70
9208,44
9209,8
9209,71
9209,28
9209,44
9209,36
9209,69
9210,83
9210,74
9210,60
9210,65
9211,70
9211,83
9211,74
9211,7
9212,83
9212,71
9212,74
9212,29
9212,45
9213,8
9213,61
9214,70
9214,64
9214,71
9214,74
9215,83
9215,71
9215,74
9216,83
9216,71
9216,74
9217,71
9217,7
9217,37
9218,32
9219,70
9219,83
9219,74
9219,54
9219,65
9219,44
9219,32
9220,74
9220,7
9220,62
9221,70
9221,67
9221,44
9222,22
9222,74
9223,70
9223,16
9223,83
9223,74
9223,54
9223,65
9223,44
9223,32
9224,22
9224,74
9225,5
9225,83
9225,33
9226,48
9226,58
9227,33
9227,3
9228,6
9228,50
9229,64
9229,60
9230,83
9230,74
9230,60
9230,65
9231,22
9231,64
9231,71
9231,74
9232,74
9232,45
9233,33
9233,10
9233,53
9234,65
9234,63
9234,59
9235,6
9235,23
9235,64
9235,59
9237,65
9237,59
9238,21
9239,70
9239,83
9239,74
9239,54
9239,65
9239,44
9239,32
9240,83
9240,74
9240,28
9240,38
9240,59
9241,5
9241,10
9241,53
9242,83
9242,74
9242,28
9242,38
9242,59
9243,31
9243,70
9243,39
9243,83
9243,3
9244,83
9244,59
9244,2
9245,71
9245,80
9245,50
9246,61
9246,59
9247,22
9247,17
9247,74
9247,65
9247,28
9247,59
9248,47
9248,83
9248,74
9249,74
9249,59
9250,26
9250,31
9250,83
9250,33
9251,64
9251,83
9251,3
9251,52
9252,83
9252,74
9252,14
9252,3
9253,83
9253,18
9253,43
9254,31
9254,70
9254,67
9254,7
9254,34
9255,16
9255,5
9255,83
9255,79
9255,19
9255,50
9256,16
9256,5
9256,83
9256,65
9256,79
9257,31
9257,3
9257,59
9258,70
9258,83
9258,73
9259,83
9259,22
9259,71
9259,79
9259,38
9259,3
9259,49
9259,59
9260,16
9260,23
9260,5
9260,65
9261,31
9261,54
9261,65
9261,82
9262,83
9262,68
9262,65
9262,59
9263,17
9263,70
9263,64
9263,74
9263,60
9264,83
9264,74
9264,28
9264,38
9264,59
9265,73
9265,72
9265,15
9266,83
9266,22
9266,64
9266,74
9267,83
9267,74
9267,28
9267,38
9267,59
9268,83
9268,74
9268,28
9268,38
9268,59
9269,68
9270,83
9270,74
9270,28
9270,38
9270,59
9271,78
9271,69
9271,59
9271,2
9272,68
9273,83
9273,74
9273,28
9273,38
9273,59
9274,83
9274,64
9274,74
9275,54
9275,51
9275,73
9276,83
9276,22
9276,64
9276,74
9277,48
9277,17
9277,70
9277,21
9277,84
9277,51
9277,38
9277,36
9278,51
9278,59
9279,64
9280,17
9280,5
9281,78
9281,59
9281,2
9282,22
9282,70
9282,71
9282,74
9282,60
9283,70
9283,3
9283,52
9284,64
9284,60
9284,28
9284,81
9284,32
9285,70
9285,21
9285,60
9285,45
9286,83
9286,65
9287,74
9287,38
9287,19
9288,31
9288,70
9288,67
9288,69
9289,5
9289,74
9290,70
9290,74
9291,5
9291,74
9291,82
9292,70
9292,64
9292,60
9292,73
9293,84
9294,83
9294,10
9295,17
9295,44
9295,18
9296,83
9296,70
9296,69
9297,22
9297,70
9297,83
9297,74
9297,60
9297,65
9298,70
9298,64
9298,83
9298,74
9298,59
9299,68
9299,39
9299,28
9299,73
9300,3
9301,10
9302,68
9302,48
9302,8
9302,40
9303,83
9303,70
9303,69
9304,68
9305,70
9305,3
9306,70
9306,60
9306,51
9307,71
9307,79
9307,19
9307,49
9308,68
9308,31
9308,67
9309,83
9309,74
9309,28
9309,38
9309,59
9310,23
9310,71
9311,83
9311,74
9311,28
9311,38
9311,59
9312,83
9312,75
9312,28
9312,38
9312,59
9313,17
9313,70
9314,70
9314,65
9315,65
9315,19
9315,59
9316,70
9316,33
9317,65
9318,26
9318,16
9318,83
9318,69
9319,57
9319,38
9319,59
9320,74
9320,76
9321,45
9322,78
9322,8
9322,52
9323,83
9323,22
9323,60
9323,7
9323,38
9324,83
9324,16
9324,5
9325,83
9325,32
9326,83
9326,70
9326,39
9326,21
9327,67
9327,20
9327,34
9327,82
9327,69
9328,17
9328,70
9328,84
9328,50
9329,17
9329,5
9329,83
9330,51
9330,59
9330,2
9331,60
9332,67
9332,34
9333,12
9333,59
9334,17
9334,5
9334,83
9335,21
9335,67
9335,7
9335,42
9336,5
9336,33
9337,61
9338,5
9338,10
9339,22
9339,54
9340,6
9340,83
9340,59
9341,31
9341,70
9341,67
9341,83
9341,7
9342,23
9342,5
9342,83
9342,33
9342,3
9342,52
9343,83
9343,22
9343,70
9343,74
9344,70
9344,10
9344,53
9345,83
9345,74
9345,28
9346,83
9346,6
9346,23
9346,65
9347,6
9347,16
9347,23
9348,22
9348,64
9348,71
9348,60
9349,18
9350,16
9350,5
9350,61
9351,5
9351,33
9351,51
9352,83
9352,74
9353,83
9353,74
9354,78
9354,59
9354,2
9355,83
9355,68
9355,47
9356,48
9356,17
9356,70
9356,21
9356,84
9356,51
9356,38
9356,36
9357,17
9357,83
9357,74
9357,76
9358,22
9358,3
9359,70
9359,74
9359,60
9360,47
9360,70
9360,54
9360,45
9361,59
9361,2
9362,70
9362,39
9362,74
9362,60
9362,28
9362,44
9363,50
9364,22
9364,74
9364,65
9365,64
9365,65
9366,17
9366,29
9366,76
9367,70
9368,17
9368,67
9368,73
9369,67
9369,73
9370,74
9371,70
9371,71
9372,23
9372,83
9372,71
9372,60
9373,64
9373,71
9373,79
9373,80
9374,22
9374,83
9374,74
9374,60
9374,28
9375,10
9375,53
9376,70
9376,21
9376,74
9377,3
9377,59
9378,47
9378,48
9379,83
9379,70
9379,67
9380,57
9380,25
9380,70
9380,59
9381,47
9381,17
9381,31
9381,20
